Id;Item_ID;Product;Quantity;Price
1833;I01833;Mouse Redragon Wireless;2;16599
1834;I01834;"Monitor UHD Samsung 32""";4;162657
1835;I01835;ACER Notebook Gamer Nitro;3;46040
1836;I01836;"Monitor UHD Samsung 32""";4;162657
1837;I01837;Fone de Ouvido Profissional AKG K92;3;42899
1838;I01838;"Monitor UHD Samsung 32""";3;162657
1839;I01839;SSD Crucial 1TB NVMe M.2;3;4490
1840;I01840;Smart TV 32” Philco LED Roku TV;3;9490
1841;I01841;Samsung Galaxy Tab S6 Lite;1;179901
1842;I01842;Fone de ouvido Sem Fio QCY T27;3;12986
1843;I01843;Teclado Mecanico Fizz;1;1749
1844;I01844;Smart TV 32” Philco LED Roku TV;2;9490
1845;I01845;Samsung Galaxy A36;3;19791
1846;I01846;SSD Crucial 1TB NVMe M.2;3;4490
1847;I01847;Soundbar Tomate MTS-2017, Bivolt;4;7699
1848;I01848;Smart TV 32” Philco LED Roku TV;2;9490
1849;I01849;Carregador Turbo Tipo-C 50w;2;539
1850;I01850;Fone de Ouvido Profissional AKG K92;2;42899
1851;I01851;Mouse Redragon Wireless;1;16599
1852;I01852;Carregador Turbo USB-C 30W;1;499
1853;I01853;Smart TV 32” Philco LED Roku TV;4;9490
1854;I01854;"Monitor UHD Samsung 32""";4;162657
1855;I01855;"Monitor UHD Samsung 32""";3;162657
1856;I01856;Teclado Mecanico Fizz;1;1749
1857;I01857;Teclado Mecanico Fizz;3;1749
1858;I01858;Samsung Galaxy Tab S6 Lite;3;179901
1859;I01859;Fone de Ouvido Profissional AKG K92;1;42899
1860;I01860;Carregador Turbo USB-C 30W;1;499
1861;I01861;Fone de Ouvido Profissional EDIFIER WH950NB;2;8990
1862;I01862;Projetor Smart Epson EpiqVision, FULL HD;3;304999
1863;I01863;Carregador Turbo USB-C 30W;4;499
1864;I01864;Fone de Ouvido Profissional EDIFIER WH950NB;3;8990
1865;I01865;"Monitor UHD Samsung 32""";3;162657
1866;I01866;Película de Vidro 3D Galaxy A30s;3;179
1867;I01867;Fone de Ouvido Profissional AKG K92;3;42899
1868;I01868;Fone de Ouvido Profissional AKG K92;1;42899
1869;I01869;Smart TV 32” Philco LED Roku TV;3;9490
1870;I01870;Projetor Smart Epson EpiqVision, FULL HD;4;304999
1871;I01871;Película para iPhone 14Pro Anti impacto;4;518
1872;I01872;Carregador Turbo Tipo-C 50w;4;539
1873;I01873;Mouse Redragon Wireless;1;16599
1874;I01874;"Monitor UHD Samsung 32""";3;162657
1875;I01875;"Smart TV LED 32""Samsung LED Tizen TV";1;10790
1876;I01876;Soundbar Tomate MTS-2017, Bivolt;3;7699
1877;I01877;Projetor Smart Epson EpiqVision, FULL HD;3;304999
1878;I01878;Projetor EPSON Powerlite Wide Screen;2;274213
1879;I01879;Fone de Ouvido Sem Fio TWS, PHILIPS;4;12491
1880;I01880;ACER Notebook Gamer Nitro;2;46040
1881;I01881;"Smart TV LED 32""Samsung LED Tizen TV";4;10790
1882;I01882;Soundbar Tomate MTS-2017, Bivolt;3;7699
1883;I01883;"Smart TV LED 32""Samsung LED Tizen TV";1;10790
1884;I01884;SSD Crucial 1TB NVMe M.2;2;4490
1885;I01885;Película de Vidro 3D Galaxy A30s;4;179
1886;I01886;ACER Notebook Gamer Nitro;1;46040
1887;I01887;Carregador Turbo Tipo-C 50w;3;539
1888;I01888;Fone de Ouvido Sem Fio TWS, PHILIPS;1;12491
1889;I01889;Samsung Galaxy A36;3;19791
1890;I01890;"Monitor UHD Samsung 32""";2;162657
1891;I01891;Soundbar Samsung com 2.1 canais, Dolby Digital;4;10720
1892;I01892;Mouse Redragon Wireless;3;16599
1893;I01893;Soundbar Samsung com 2.1 canais, Dolby Digital;1;10720
1894;I01894;Mouse Redragon Wireless;3;16599
1895;I01895;Teclado Mecanico Fizz;4;1749
1896;I01896;Película de Vidro 3D Galaxy A30s;2;179
1897;I01897;Soundbar Samsung com 2.1 canais, Dolby Digital;2;10720
1898;I01898;ACER Notebook Gamer Nitro;2;46040
1899;I01899;Película de Vidro 3D Galaxy A30s;1;179
1900;I01900;Fone de ouvido Sem Fio QCY T27;4;12986
1901;I01901;Projetor Smart Epson EpiqVision, FULL HD;1;304999
1902;I01902;Samsung Galaxy Tab S6 Lite;1;179901
1903;I01903;Soundbar Tomate MTS-2017, Bivolt;1;7699
1904;I01904;Teclado Mecanico Fizz;2;1749
1905;I01905;Soundbar Tomate MTS-2017, Bivolt;1;7699
1906;I01906;Fone de Ouvido Profissional AKG K92;4;42899
1907;I01907;Projetor EPSON Powerlite Wide Screen;2;274213
1908;I01908;Película de Vidro 3D Galaxy A30s;2;179
1909;I01909;SSD Crucial 1TB NVMe M.2;2;4490
1910;I01910;Mouse Redragon Wireless;4;16599
1911;I01911;Fone de ouvido Sem Fio QCY T27;2;12986
1912;I01912;Fone de Ouvido Sem Fio TWS, PHILIPS;1;12491
1913;I01913;Película para iPhone 14Pro Anti impacto;2;518
1914;I01914;Fone de ouvido Sem Fio QCY T27;4;12986
1915;I01915;Samsung Galaxy Tab S6 Lite;4;179901
1916;I01916;ACER Notebook Gamer Nitro;2;46040
1917;I01917;Carregador Turbo Tipo-C 50w;2;539
1918;I01918;Mouse Redragon Wireless;3;16599
1919;I01919;Fone de ouvido Sem Fio QCY T27;2;12986
1920;I01920;Smart TV 32” Philco LED Roku TV;2;9490
1921;I01921;"Monitor UHD Samsung 32""";3;162657
1922;I01922;Carregador Turbo USB-C 30W;3;499
1923;I01923;Soundbar Tomate MTS-2017, Bivolt;4;7699
1924;I01924;Samsung Galaxy A36;4;19791
1925;I01925;Carregador Turbo Tipo-C 50w;1;539
1926;I01926;Smart TV 32” Philco LED Roku TV;4;9490
1927;I01927;SSD Crucial 1TB NVMe M.2;1;4490
1928;I01928;Fone de ouvido Sem Fio QCY T27;3;12986
1929;I01929;Carregador Turbo USB-C 30W;2;499
1930;I01930;Projetor Smart Epson EpiqVision, FULL HD;2;304999
1931;I01931;Fone de Ouvido Profissional EDIFIER WH950NB;1;8990
1932;I01932;"Monitor UHD Samsung 32""";4;162657
1933;I01933;Smart TV 32” Philco LED Roku TV;4;9490
1934;I01934;Fone de ouvido Sem Fio QCY T27;4;12986
1935;I01935;Carregador Turbo USB-C 30W;1;499
1936;I01936;Carregador Turbo Tipo-C 50w;3;539
1937;I01937;Carregador Turbo USB-C 30W;3;499
1938;I01938;Película para iPhone 14Pro Anti impacto;1;518
1939;I01939;Soundbar Samsung com 2.1 canais, Dolby Digital;3;10720
1940;I01940;Teclado Mecanico Fizz;3;1749
1941;I01941;Projetor Smart Epson EpiqVision, FULL HD;4;304999
1942;I01942;Projetor Smart Epson EpiqVision, FULL HD;2;304999
1943;I01943;Película de Vidro 3D Galaxy A30s;1;179
1944;I01944;Fone de Ouvido Sem Fio TWS, PHILIPS;4;12491
1945;I01945;ACER Notebook Gamer Nitro;3;46040
1946;I01946;Soundbar Samsung com 2.1 canais, Dolby Digital;3;10720
1947;I01947;Carregador Turbo USB-C 30W;1;499
1948;I01948;Fone de Ouvido Sem Fio TWS, PHILIPS;2;12491
1949;I01949;Fone de Ouvido Profissional EDIFIER WH950NB;2;8990
1950;I01950;Soundbar Samsung com 2.1 canais, Dolby Digital;2;10720
1951;I01951;Fone de Ouvido Sem Fio TWS, PHILIPS;2;12491
1952;I01952;Carregador Turbo Tipo-C 50w;1;539
1953;I01953;Fone de Ouvido Profissional EDIFIER WH950NB;2;8990
1954;I01954;Samsung Galaxy A36;4;19791
1955;I01955;Fone de ouvido Sem Fio QCY T27;1;12986
1956;I01956;"Monitor UHD Samsung 32""";4;162657
1957;I01957;ACER Notebook Gamer Nitro;2;46040
1958;I01958;Carregador Turbo USB-C 30W;2;499
1959;I01959;"Smart TV LED 32""Samsung LED Tizen TV";2;10790
1960;I01960;Projetor EPSON Powerlite Wide Screen;1;274213
1961;I01961;Fone de Ouvido Profissional EDIFIER WH950NB;2;8990
1962;I01962;Fone de Ouvido Sem Fio TWS, PHILIPS;2;12491
1963;I01963;Carregador Turbo Tipo-C 50w;4;539
1964;I01964;Película para iPhone 14Pro Anti impacto;2;518
1965;I01965;Fone de Ouvido Sem Fio TWS, PHILIPS;4;12491
1966;I01966;ACER Notebook Gamer Nitro;1;46040
1967;I01967;Carregador Turbo USB-C 30W;1;499
1968;I01968;Samsung Galaxy A36;3;19791
1969;I01969;"Smart TV LED 32""Samsung LED Tizen TV";4;10790
1970;I01970;SSD Crucial 1TB NVMe M.2;2;4490
1971;I01971;Carregador Turbo Tipo-C 50w;1;539
1972;I01972;Projetor EPSON Powerlite Wide Screen;4;274213
1973;I01973;Fone de Ouvido Profissional EDIFIER WH950NB;3;8990
1974;I01974;Fone de Ouvido Profissional AKG K92;3;42899
1975;I01975;Carregador Turbo Tipo-C 50w;2;539
1976;I01976;Carregador Turbo USB-C 30W;2;499
1977;I01977;Mouse Redragon Wireless;4;16599
1978;I01978;Smart TV 32” Philco LED Roku TV;1;9490
1979;I01979;Smart TV 32” Philco LED Roku TV;4;9490
1980;I01980;Fone de ouvido Sem Fio QCY T27;2;12986
1981;I01981;Fone de Ouvido Profissional EDIFIER WH950NB;1;8990
1982;I01982;"Monitor UHD Samsung 32""";2;162657
1983;I01983;Fone de Ouvido Sem Fio TWS, PHILIPS;4;12491
1984;I01984;Fone de Ouvido Sem Fio TWS, PHILIPS;3;12491
1985;I01985;Carregador Turbo USB-C 30W;2;499
1986;I01986;Fone de ouvido Sem Fio QCY T27;1;12986
1987;I01987;Teclado Mecanico Fizz;1;1749
1988;I01988;Película de Vidro 3D Galaxy A30s;4;179
1989;I01989;Fone de Ouvido Profissional AKG K92;4;42899
1990;I01990;Teclado Mecanico Fizz;4;1749
1991;I01991;Carregador Turbo USB-C 30W;4;499
1992;I01992;Samsung Galaxy Tab S6 Lite;4;179901
1993;I01993;Samsung Galaxy A36;1;19791
1994;I01994;Soundbar Tomate MTS-2017, Bivolt;1;7699
1995;I01995;Película para iPhone 14Pro Anti impacto;3;518
1996;I01996;Soundbar Tomate MTS-2017, Bivolt;3;7699
1997;I01997;Soundbar Tomate MTS-2017, Bivolt;1;7699
1998;I01998;Fone de ouvido Sem Fio QCY T27;2;12986
1999;I01999;ACER Notebook Gamer Nitro;2;46040
2000;I02000;Fone de Ouvido Sem Fio TWS, PHILIPS;1;12491
